Serial Number:20382142 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Button Down","Host Connect","EOF"
2019-08-17 15:30:00,101.03,52.81,80.67, , , 
2019-08-17 15:45:00,101.49,53.06,81.24, , , 
2019-08-17 16:00:00,100.18,52.46,79.68, , , 
2019-08-17 16:15:00,93.39,61.46,78.19, , , 
2019-08-17 16:30:00,94.62,58.26,77.72, , , 
2019-08-17 16:45:00,96.32,58.38,79.37, , , 
2019-08-17 17:00:00,92.23,63.88,78.27, , , 
2019-08-17 17:15:00,87.21,71.21,76.79, , , 
2019-08-17 17:30:00,78.71,74.01,69.78, , , 
2019-08-17 17:45:00,75.16,88.26,71.50, , , 
2019-08-17 18:00:00,75.32,89.59,72.10, , , 
2019-08-17 18:15:00,76.24,90.61,73.35, , , 
2019-08-17 18:30:00,77.01,89.84,73.86, , , 
2019-08-17 18:45:00,77.56,89.89,74.41, , , 
2019-08-17 19:00:00,78.10,89.64,74.86, , , 
2019-08-17 19:15:00,76.78,85.33,72.10, , , 
2019-08-17 19:30:00,75.86,87.54,71.94, , , 
2019-08-17 19:45:00,76.17,85.36,71.50, , , 
2019-08-17 20:00:00,76.63,86.31,72.28, , , 
2019-08-17 20:15:00,77.48,86.34,73.13, , , 
2019-08-17 20:30:00,77.86,86.92,73.71, , , 
2019-08-17 20:45:00,78.02,87.70,74.13, , , 
2019-08-17 21:00:00,78.40,87.45,74.42, , , 
2019-08-17 21:15:00,78.79,86.50,74.48, , , 
2019-08-17 21:30:00,78.95,86.17,74.51, , , 
2019-08-17 21:45:00,79.25,84.26,74.14, , , 
2019-08-17 22:00:00,79.10,84.82,74.19, , , 
2019-08-17 22:15:00,79.33,85.30,74.59, , , 
2019-08-17 22:30:00,79.56,85.69,74.95, , , 
2019-08-17 22:45:00,79.49,86.25,75.07, , , 
2019-08-17 23:00:00,79.25,86.09,74.79, , , 
2019-08-17 23:15:00,79.33,87.54,75.36, , , 
2019-08-17 23:30:00,79.33,88.01,75.53, , , 
2019-08-17 23:45:00,78.95,88.76,75.40, , , 
2019-08-18 00:00:00,79.10,87.54,75.14, , , 
2019-08-18 00:15:00,79.33,86.67,75.07, , , 
2019-08-18 00:30:00,79.72,87.17,75.62, , , 
2019-08-18 00:45:00,79.87,86.76,75.63, , , 
2019-08-18 01:00:00,79.95,87.20,75.86, , , 
2019-08-18 01:15:00,79.72,86.73,75.46, , , 
2019-08-18 01:30:00,79.49,87.12,75.37, , , 
2019-08-18 01:45:00,80.10,86.17,75.65, , , 
2019-08-18 02:00:00,80.18,85.78,75.59, , , 
2019-08-18 02:15:00,80.18,84.99,75.31, , , 
2019-08-18 02:30:00,80.03,84.06,74.83, , , 
2019-08-18 02:45:00,79.79,84.46,74.74, , , 
2019-08-18 03:00:00,79.79,84.79,74.86, , , 
2019-08-18 03:15:00,79.87,84.79,74.94, , , 
2019-08-18 03:30:00,79.95,83.01,74.38, , , 
2019-08-18 03:45:00,79.95,83.55,74.57, , , 
2019-08-18 04:00:00,77.48,86.31,73.12, , , 
2019-08-18 04:15:00,77.63,88.12,73.89, , , 
2019-08-18 04:30:00,78.10,86.98,73.96, , , 
2019-08-18 04:45:00,78.17,86.53,73.88, , , 
2019-08-18 05:00:00,78.33,85.64,73.72, , , 
2019-08-18 05:15:00,79.02,84.68,74.07, , , 
2019-08-18 05:30:00,79.18,85.19,74.40, , , 
2019-08-18 05:45:00,79.72,83.89,74.47, , , 
2019-08-18 06:00:00,79.64,83.55,74.27, , , 
2019-08-18 06:15:00,79.79,84.79,74.86, , , 
2019-08-18 06:30:00,80.49,83.18,74.97, , , 
2019-08-18 06:45:00,81.42,82.25,75.53, , , 
2019-08-18 07:00:00,82.34,81.93,76.32, , , 
2019-08-18 07:15:00,83.19,78.32,75.79, , , 
2019-08-18 07:30:00,85.43,74.83,76.58, , , 
2019-08-18 07:45:00,85.66,74.45,76.65, , , 
2019-08-18 08:00:00,86.59,74.54,77.58, , , 
2019-08-18 08:15:00,87.98,71.33,77.58, , , 
2019-08-18 08:30:00,87.59,70.11,76.69, , , 
2019-08-18 08:45:00,88.52,70.32,77.67, , , 
2019-08-18 09:00:00,90.68,67.21,78.36, , , 
2019-08-18 09:15:00,92.07,65.85,79.05, , , 
2019-08-18 09:30:00,93.00,62.69,78.43, , , 
2019-08-18 09:45:00,93.15,61.95,78.22, , , 
2019-08-18 10:00:00,93.31,64.73,79.70, , , 
2019-08-18 10:15:00,94.47,62.08,79.51, , , 
2019-08-18 10:30:00,93.15,62.96,78.71, , , 
2019-08-18 10:45:00,91.76,70.08,80.67, , , 
2019-08-18 11:00:00,92.84,63.18,78.52, , , 
2019-08-18 11:15:00,94.78,63.60,80.55, , , 
2019-08-18 11:30:00,94.70,64.09,80.71, , , 
2019-08-18 11:45:00,94.00,63.27,79.66, , , 
2019-08-18 12:00:00,94.78,62.84,80.18, , , 
2019-08-18 12:15:00,99.10,57.57,81.54, , , 
2019-08-18 12:30:00,100.57,55.11,81.55, , , 
2019-08-18 12:45:00,100.64,54.86,81.48, , , 
2019-08-18 13:00:00,101.80,56.51,83.48, , , 
2019-08-18 13:15:00,101.96,53.13,81.70, , , 
2019-08-18 13:30:00,100.49,54.86,81.34, , , 
2019-08-18 13:45:00,96.24,59.89,80.09, , , 
2019-08-18 14:00:00,94.00,61.77,78.93, , , 
2019-08-18 14:15:00,101.96,52.08,81.09, , , 
2019-08-18 14:30:00,104.20,51.20,82.62, , , 
2019-08-18 14:45:00,103.66,49.57,81.13, , , 
2019-08-18 15:00:00,104.81,48.77,81.68, , , 
2019-08-18 15:15:00,103.81,49.57,81.27, , , 
2019-08-18 15:30:00,100.49,52.49,79.99, , , 
2019-08-18 15:45:00,101.65,51.80,80.64, , , 
2019-08-18 16:00:00,101.80,49.89,79.63, , , 
2019-08-18 16:15:00,101.80,52.02,80.91, , , 
2019-08-18 16:30:00,96.17,58.35,79.21, , , 
2019-08-18 16:45:00,92.07,63.85,78.11, , , 
2019-08-18 17:00:00,95.70,58.87,79.05, , , 
2019-08-18 17:15:00,90.14,65.91,77.25, , , 
2019-08-18 17:30:00,88.44,67.90,76.53, , , 
2019-08-18 17:45:00,86.44,72.51,76.60, , , 
2019-08-18 18:00:00,84.81,75.18,76.13, , , 
2019-08-18 18:15:00,83.35,78.87,76.15, , , 
2019-08-18 18:30:00,82.50,81.13,76.18, , , 
2019-08-18 18:45:00,82.42,81.59,76.27, , , 
2019-08-18 19:00:00,82.03,82.93,76.39, , , 
2019-08-18 19:15:00,81.73,83.81,76.40, , , 
2019-08-18 19:30:00,81.57,83.66,76.20, , , 
2019-08-18 19:45:00,81.34,83.61,75.95, , , 
2019-08-18 20:00:00,81.49,84.23,76.33, , , 
2019-08-18 20:15:00,81.80,84.62,76.77, , , 
2019-08-18 20:30:00,81.49,85.13,76.65, , , 
2019-08-18 20:45:00,81.49,82.39,75.66, , , 
2019-08-18 21:00:00,81.03,84.06,75.81, , , 
2019-08-18 21:15:00,80.88,84.48,75.81, , , 
2019-08-18 21:30:00,81.03,84.06,75.81, , , 
2019-08-18 21:45:00,81.18,83.64,75.81, , , 
2019-08-18 22:00:00,81.11,83.69,75.76, , , 
2019-08-18 22:15:00,81.11,83.61,75.73, , , 
2019-08-18 22:30:00,81.18,85.10,76.34, , , 
2019-08-18 22:45:00,81.18,84.54,76.14, , , 
2019-08-18 23:00:00,81.42,84.23,76.25, , , 
2019-08-18 23:15:00,81.34,84.09,76.13, , , 
2019-08-18 23:30:00,81.34,84.51,76.28, , , 
2019-08-18 23:45:00,81.42,83.18,75.88, , , 
2019-08-19 00:00:00,81.49,83.33,76.00, , , 
2019-08-19 00:15:00,81.49,83.66,76.12, , , 
2019-08-19 00:30:00,81.34,83.75,76.00, , , 
2019-08-19 00:45:00,81.57,83.78,76.24, , , 
2019-08-19 01:00:00,81.57,84.23,76.40, , , 
2019-08-19 01:15:00,81.57,85.05,76.69, , , 
2019-08-19 01:30:00,81.18,84.65,76.18, , , 
2019-08-19 01:45:00,80.64,84.46,75.58, , , 
2019-08-19 02:00:00,80.49,84.57,75.46, , , 
2019-08-19 02:15:00,80.41,83.98,75.18, , , 
2019-08-19 02:30:00,80.41,85.02,75.55, , , 
2019-08-19 02:45:00,80.34,85.33,75.58, , , 
2019-08-19 03:00:00,80.18,85.75,75.58, , , 
2019-08-19 03:15:00,80.18,84.96,75.30, , , 
2019-08-19 03:30:00,80.18,85.75,75.58, , , 
2019-08-19 03:45:00,80.03,86.20,75.58, , , 
2019-08-19 04:00:00,80.10,86.67,75.82, , , 
2019-08-19 04:15:00,79.95,86.28,75.54, , , 
2019-08-19 04:30:00,79.87,86.73,75.62, , , 
2019-08-19 04:45:00,80.10,85.38,75.37, , , 
2019-08-19 05:00:00,80.26,85.41,75.54, , , 
2019-08-19 05:15:00,79.95,86.76,75.70, , , 
2019-08-19 05:30:00,79.87,86.73,75.62, , , 
2019-08-19 05:45:00,80.03,87.09,75.89, , , 
2019-08-19 06:00:00,80.18,86.78,75.94, , , 
2019-08-19 06:15:00,80.57,86.73,76.30, , , 
2019-08-19 06:30:00,81.03,86.45,76.66, , , 
2019-08-19 06:45:00,82.65,84.37,77.51, , , 
2019-08-19 07:00:00,84.43,81.19,78.08, , , 
2019-08-19 07:15:00,86.82,77.42,78.96, , , 
2019-08-19 07:30:00,88.37,74.74,79.38, , , 
2019-08-19 07:45:00,90.53,71.00,79.89, , , 
2019-08-19 08:00:00,91.69,69.60,80.38, , , 
2019-08-19 08:15:00,93.39,66.72,80.71, , , 
2019-08-19 08:30:00,93.69,66.51,80.90, , , 
2019-08-19 08:45:00,94.70,65.33,81.30, , , 
2019-08-19 09:00:00,91.69,68.29,79.80, , , 
2019-08-19 09:15:00,93.77,65.76,80.62, , , 
2019-08-19 09:30:00,95.16,64.39,81.29, , , 
2019-08-19 09:45:00,97.09,61.52,81.71, , , 
2019-08-19 10:00:00,97.32,61.56,81.94, , , 
2019-08-19 10:15:00,97.63,62.84,82.87, , , 
2019-08-19 10:30:00,97.09,62.05,81.97, , , 
2019-08-19 10:45:00,97.48,60.54,81.57, , , 
2019-08-19 11:00:00,97.71,61.06,82.06, , , 
2019-08-19 11:15:00,97.25,61.03,81.61, , , 
2019-08-19 11:30:00,97.48,61.06,81.84, , , 
2019-08-19 11:45:00,99.64,58.38,82.47, , , 
2019-08-19 12:00:00,100.34,56.89,82.32, , , 
2019-08-19 12:15:00,100.80,54.64,81.50, , , 
2019-08-19 12:30:00,101.03,57.20,83.13, , , 
2019-08-19 12:45:00,103.58,52.46,82.81, , , 
2019-08-19 13:00:00,104.66,53.31,84.31, , , 
2019-08-19 13:15:00,106.44,49.48,83.61, , , 
2019-08-19 13:30:00,104.20,51.73,82.94, , , 
2019-08-19 13:45:00,101.42,53.88,81.64, , , 
2019-08-19 14:00:00,100.26,53.79,80.52, , , 
2019-08-19 14:15:00,102.19,54.70,82.82, , , 
2019-08-19 14:30:00,103.58,52.46,82.81, , , 
2019-08-19 14:45:00,102.27,54.45,82.75, , , 
2019-08-19 15:00:00,105.28,46.46,80.61, , , 
2019-08-19 15:15:00,104.43,47.94,80.80, , , 
2019-08-19 15:30:00,98.95,55.48,80.26, , , 
2019-08-19 15:45:00,101.73,53.09,81.47, , , 
2019-08-19 16:00:00,102.96,52.65,82.35, , , 
2019-08-19 16:15:00,101.26,53.60,81.34, , , 
2019-08-19 16:30:00,98.40,57.26,80.72, , , 
2019-08-19 16:45:00,93.15,62.96,78.71, , , 
2019-08-19 17:00:00,91.15,65.03,77.80, , , 
2019-08-19 17:15:00,88.13,69.30,76.86, , , 
2019-08-19 17:30:00,87.67,68.77,76.18, , , 
2019-08-19 17:45:00,87.59,70.11,76.69, , , 
2019-08-19 18:00:00,86.59,73.13,77.00, , , 
2019-08-19 18:15:00,84.89,75.68,76.40, , , 
2019-08-19 18:30:00,83.66,77.08,75.76, , , 
2019-08-19 18:45:00,82.65,79.59,75.75, , , 
2019-08-19 19:00:00,82.34,80.19,75.68, , , 
2019-08-19 19:15:00,81.88,80.96,75.51, , , 
2019-08-19 19:30:00,81.65,81.45,75.47, , , 
2019-08-19 19:45:00,82.03,79.53,75.13, , , 
2019-08-19 20:00:00,82.27,83.86,76.95, , , 
2019-08-19 20:15:00,81.80,80.59,75.30, , , 
2019-08-19 20:30:00,81.73,80.93,75.35, , , 
2019-08-19 20:45:00,81.65,81.05,75.32, , , 
2019-08-19 21:00:00,81.73,80.13,75.05, , , 
2019-08-19 21:15:00,81.65,80.51,75.12, , , 
2019-08-19 21:30:00,81.49,81.88,75.47, , , 
2019-08-19 21:45:00,81.73,80.48,75.18, , , 
2019-08-19 22:00:00,81.73,80.48,75.18, , , 
2019-08-19 22:15:00,81.57,81.91,75.56, , , 
2019-08-19 22:30:00,81.57,82.84,75.90, , , 
2019-08-19 22:45:00,81.57,83.66,76.20, , , 
2019-08-19 23:00:00,81.49,84.23,76.33, , , 
2019-08-19 23:15:00,80.95,85.52,76.26, , , 
2019-08-19 23:30:00,80.95,84.48,75.89, , , 
2019-08-19 23:45:00,81.11,84.06,75.89, , , 
2019-08-20 00:00:00,81.18,83.24,75.67, , , 
2019-08-20 00:15:00,81.03,83.24,75.52, , , 
2019-08-20 00:30:00,80.80,83.58,75.41, , , 
2019-08-20 00:45:00,81.26,84.06,76.04, , , 
2019-08-20 01:00:00,81.11,83.13,75.55, , , 
2019-08-20 01:15:00,81.26,84.20,76.09, , , 
2019-08-20 01:30:00,81.03,83.16,75.49, , , 
2019-08-20 01:45:00,81.18,83.64,75.81, , , 
2019-08-20 02:00:00,81.42,84.57,76.37, , , 
2019-08-20 02:15:00,81.18,83.16,75.64, , , 
2019-08-20 02:30:00,81.18,83.61,75.80, , , 
2019-08-20 02:45:00,80.80,82.79,75.13, , , 
2019-08-20 03:00:00,80.03,83.61,74.67, , , 
2019-08-20 03:15:00,79.49,86.14,75.03, , , 
2019-08-20 03:30:00,79.95,82.56,74.21, , , 
2019-08-20 03:45:00,80.10,82.10,74.20, , , 
2019-08-20 04:00:00,80.34,82.73,74.65, , , 
2019-08-20 04:15:00,77.79,84.99,72.96, , , 
2019-08-20 04:30:00,77.56,90.33,74.55, , , 
2019-08-20 04:45:00,76.47,89.31,73.15, , , 
2019-08-20 05:00:00,75.62,91.07,72.89, , , 
2019-08-20 05:15:00,76.09,93.75,74.21, , , 
2019-08-20 05:30:00,77.86,92.58,75.60, , , 
2019-08-20 05:45:00,78.71,88.40,75.05, , , 
2019-08-20 06:00:00,78.33,87.90,74.50, , , 
2019-08-20 06:15:00,78.48,90.58,75.55, , , 
2019-08-20 06:30:00,78.56,84.31,73.48, , , 
2019-08-20 06:45:00,80.64,83.66,75.29, , , 
2019-08-20 07:00:00,82.73,80.59,76.20, , , 
2019-08-20 07:15:00,84.66,77.66,76.96, , , 
2019-08-20 07:30:00,85.51,76.17,77.20, , , 
2019-08-20 07:45:00,86.90,75.53,78.28, , , 
2019-08-20 08:00:00,89.14,69.78,78.03, , , 
2019-08-20 08:15:00,90.68,69.54,79.40, , , 
2019-08-20 08:30:00,90.68,68.17,78.79, , , 
2019-08-20 08:45:00,91.30,66.78,78.75, , , 
2019-08-20 09:00:00,92.77,65.91,79.74, , , 
2019-08-20 09:15:00,93.08,65.21,79.71, , , 
2019-08-20 09:30:00,93.54,64.00,79.57, , , 
2019-08-20 09:45:00,94.16,62.78,79.57, , , 
2019-08-20 10:00:00,93.69,62.26,78.88, , , 
2019-08-20 10:15:00,95.32,60.11,79.33, , , 
2019-08-20 10:30:00,95.24,59.55,78.97, , , 
2019-08-20 10:45:00,95.70,60.39,79.83, , , 
2019-08-20 11:00:00,96.17,58.87,79.49, , , 
2019-08-20 11:15:00,96.01,60.17,80.01, , , 
2019-08-20 11:30:00,96.94,61.00,81.30, , , 
2019-08-20 11:45:00,97.17,59.25,80.62, , , 
2019-08-20 12:00:00,98.25,55.20,79.46, , , 
2019-08-20 12:15:00,98.64,55.73,80.11, , , 
2019-08-20 12:30:00,100.57,53.00,80.35, , , 
2019-08-20 12:45:00,102.03,53.63,82.07, , , 
2019-08-20 13:00:00,103.96,48.77,80.91, , , 
2019-08-20 13:15:00,102.96,51.39,81.60, , , 
2019-08-20 13:30:00,94.00,52.56,74.05, , , 
2019-08-20 13:45:00,100.03,50.91,78.62, , , 
2019-08-20 14:00:00,102.96,50.05,80.79, , , 
2019-08-20 14:15:00,89.60,66.12,76.84, , , 
2019-08-20 14:30:00,95.39,62.66,80.67, , , 
2019-08-20 14:45:00,99.64,54.29,80.23, , , 
2019-08-20 15:00:00,99.72,54.79,80.59, , , 
2019-08-20 15:15:00,99.79,52.68,79.46, , , 
2019-08-20 15:30:00,100.95,51.42,79.78, , , 
2019-08-20 15:45:00,101.73,50.21,79.76, , , 
2019-08-20 16:00:00,101.03,50.72,79.43, , , 
2019-08-20 16:15:00,100.49,51.64,79.48, , , 
2019-08-20 16:30:00,99.18,52.37,78.70, , , 
2019-08-20 16:45:00,96.86,54.82,77.96, , , 
2019-08-20 17:00:00,97.09,55.86,78.74, , , 
2019-08-20 17:15:00,95.24,57.51,77.91, , , 
2019-08-20 17:30:00,89.68,65.64,76.69, , , 
2019-08-20 17:45:00,85.43,71.98,75.41, , , 
2019-08-20 18:00:00,83.35,75.62,74.89, , , 
2019-08-20 18:15:00,82.88,77.34,75.11, , , 
2019-08-20 18:30:00,81.88,78.12,74.44, , , 
2019-08-20 18:45:00,81.34,80.42,74.78, , , 
2019-08-20 19:00:00,81.42,81.02,75.08, , , 
2019-08-20 19:15:00,81.34,79.62,74.48, , , 
2019-08-20 19:30:00,81.73,79.19,74.70, , , 
2019-08-20 19:45:00,81.42,80.08,74.73, , , 
2019-08-20 20:00:00,81.57,79.93,74.83, , , 
2019-08-20 20:15:00,81.49,80.45,74.95, , , 
2019-08-20 20:30:00,81.34,78.70,74.14, , , 
2019-08-20 20:45:00,81.49,79.16,74.46, , , 
2019-08-20 21:00:00,81.57,81.91,75.56, , , 
2019-08-20 21:15:00,81.11,80.96,74.76, , , 
2019-08-20 21:30:00,81.18,80.88,74.80, , , 
2019-08-20 21:45:00,81.26,82.33,75.41, , , 
2019-08-20 22:00:00,81.03,79.01,73.96, , , 
2019-08-20 22:15:00,77.79,85.92,73.29, , , 
2019-08-20 22:30:00,76.17,89.28,72.83, , , 
2019-08-20 22:45:00,77.01,90.72,74.15, , , 
2019-08-20 23:00:00,77.94,89.06,74.51, , , 
2019-08-20 23:15:00,78.56,86.56,74.27, , , 
2019-08-20 23:30:00,78.95,86.06,74.47, , , 
2019-08-20 23:45:00,79.10,86.64,74.83, , , 
2019-08-21 00:00:00,78.87,86.92,74.70, , , 
2019-08-21 00:15:00,79.25,83.95,74.03, , , 
2019-08-21 00:30:00,79.25,85.16,74.46, , , 
2019-08-21 00:45:00,79.25,82.93,73.67, , , 
2019-08-21 01:00:00,78.56,87.37,74.55, , , 
2019-08-21 01:15:00,78.95,86.59,74.66, , , 
2019-08-21 01:30:00,79.56,84.77,74.63, , , 
2019-08-21 01:45:00,79.95,84.82,75.02, , , 
2019-08-21 02:00:00,79.87,84.34,74.78, , , 
2019-08-21 02:15:00,77.86,87.82,74.01, , , 
2019-08-21 02:30:00,77.71,87.23,73.66, , , 
2019-08-21 02:45:00,77.63,87.76,73.77, , , 
2019-08-21 03:00:00,77.56,86.00,73.09, , , 
2019-08-21 03:15:00,78.10,86.50,73.79, , , 
2019-08-21 03:30:00,78.33,84.74,73.40, , , 
2019-08-21 03:45:00,78.17,84.26,73.08, , , 
2019-08-21 04:00:00,78.71,84.23,73.60, , , 
2019-08-21 04:15:00,78.64,82.93,73.06, , , 
2019-08-21 04:30:00,78.48,83.30,73.05, , , 
2019-08-21 04:45:00,78.10,82.33,72.32, , , 
2019-08-21 05:00:00,77.86,80.42,71.40, , , 
2019-08-21 05:15:00,78.17,81.08,71.94, , , 
2019-08-21 05:30:00,78.10,81.36,71.97, , , 
2019-08-21 05:45:00,78.02,80.16,71.46, , , 
2019-08-21 06:00:00,77.79,81.45,71.70, , , 
2019-08-21 06:15:00,77.86,82.27,72.07, , , 
2019-08-21 06:30:00,78.79,81.56,72.72, , , 
2019-08-21 06:45:00,81.57,77.77,74.01, , , 
2019-08-21 07:00:00,84.04,74.07,74.94, , , 
2019-08-21 07:15:00,86.59,69.06,75.28, , , 
2019-08-21 07:30:00,89.14,67.06,76.82, , , 
2019-08-21 07:45:00,90.84,63.51,76.79, , , 
2019-08-21 08:00:00,91.22,63.54,77.17, , , 
2019-08-21 08:15:00,91.84,60.82,76.42, , , 
2019-08-21 08:30:00,92.00,62.35,77.32, , , 
2019-08-21 08:45:00,93.23,59.65,77.14, , , 
2019-08-21 09:00:00,90.37,61.46,75.36, , , 
2019-08-21 09:15:00,89.99,64.18,76.30, , , 
2019-08-21 09:30:00,92.69,63.18,78.38, , , 
2019-08-21 09:45:00,95.08,58.01,78.03, , , 
2019-08-21 10:00:00,93.77,59.96,77.80, , , 
2019-08-21 10:15:00,92.46,61.65,77.41, , , 
2019-08-21 10:30:00,91.38,63.30,77.20, , , 
2019-08-21 10:45:00,91.22,64.27,77.51, , , 
2019-08-21 11:00:00,93.23,62.44,78.53, , , 
2019-08-21 11:15:00,93.46,62.47,78.76, , , 
2019-08-21 11:30:00,96.24,58.13,79.17, , , 
2019-08-21 11:45:00,97.79,55.92,79.42, , , 
2019-08-21 12:00:00,92.77,62.93,78.33, , , 
2019-08-21 12:15:00,93.00,60.17,77.19, , , 
2019-08-21 12:30:00,91.30,63.30,77.12, , , 
2019-08-21 12:45:00,96.01,56.29,77.98, , , 
2019-08-21 13:00:00,96.78,51.64,76.08, , , 
2019-08-21 13:15:00,94.85,55.73,76.60, , , 
2019-08-21 13:30:00,95.32,56.79,77.60, , , 
2019-08-21 13:45:00,96.94,55.07,78.17, , , 
2019-08-21 14:00:00,96.40,55.04,77.65, , , 
2019-08-21 14:15:00,94.62,56.45,76.77, , , 
2019-08-21 14:30:00,93.31,58.87,76.82, , , 
2019-08-21 14:45:00,94.08,60.02,78.12, , , 
2019-08-21 15:00:00,93.39,60.70,77.81, , , 
2019-08-21 15:15:00,90.37,65.94,77.48, , , 
2019-08-21 15:30:00,89.99,65.40,76.87, , , 
2019-08-21 15:45:00,90.06,64.18,76.37, , , 
2019-08-21 16:00:00,95.16,58.32,78.26, , , 
2019-08-21 16:15:00,97.86,55.92,79.50, , , 
2019-08-21 16:30:00,98.25,52.56,77.96, , , 
2019-08-21 16:45:00,97.01,54.04,77.67, , , 
2019-08-21 17:00:00,95.93,54.26,76.79, , , 
2019-08-21 17:15:00,94.47,56.17,76.48, , , 
2019-08-21 17:30:00,93.31,57.39,76.04, , , 
2019-08-21 17:45:00,87.13,65.64,74.27, , , 
2019-08-21 18:00:00,83.66,70.82,73.23, , , 
2019-08-21 18:15:00,82.57,73.98,73.49, , , 
2019-08-21 18:30:00,81.42,75.30,72.90, , , 
2019-08-21 18:45:00,80.88,76.17,72.72, , , 
2019-08-21 19:00:00,80.26,78.44,72.99, , , 
2019-08-21 19:15:00,80.41,79.44,73.52, , , 
2019-08-21 19:30:00,80.03,79.30,73.09, , , 
2019-08-21 19:45:00,79.79,77.57,72.21, , , 
2019-08-21 20:00:00,79.25,80.13,72.65, , , 
2019-08-21 20:15:00,78.79,80.13,72.20, , , 
2019-08-21 20:30:00,79.72,80.82,73.35, , , 
2019-08-21 20:45:00,78.56,83.30,73.12, , , 
2019-08-21 21:00:00,76.71,86.76,72.51, , , 
2019-08-21 21:15:00,76.63,88.57,73.05, , , 
2019-08-21 21:30:00,76.94,88.93,73.48, , , 
2019-08-21 21:45:00,77.48,88.12,73.74, , , 
2019-08-21 22:00:00,77.86,87.26,73.82, , , 
2019-08-21 22:15:00,78.17,87.29,74.14, , , 
2019-08-21 22:30:00,78.71,84.79,73.80, , , 
2019-08-21 22:45:00,79.25,83.35,73.82, , , 
2019-08-21 23:00:00,79.56,82.13,73.68, , , 
2019-08-21 23:15:00,79.95,82.64,74.25, , , 
2019-08-21 23:30:00,80.26,81.33,74.07, , , 
2019-08-21 23:45:00,80.18,81.79,74.16, , , 
2019-08-22 00:00:00,80.26,80.76,73.86, , , 
2019-08-22 00:15:00,80.10,81.19,73.87, , , 
2019-08-22 00:30:00,80.10,82.70,74.42, , , 
2019-08-22 00:45:00,80.49,80.45,73.97, , , 
2019-08-22 01:00:00,80.34,80.25,73.74, , , 
2019-08-22 01:15:00,80.18,81.16,73.93, , , 
2019-08-22 01:30:00,80.41,80.91,74.06, , , 
2019-08-22 01:45:00,80.26,80.36,73.71, , , 
2019-08-22 02:00:00,80.18,81.22,73.95, , , 
2019-08-22 02:15:00,76.94,80.93,70.68, , , 
2019-08-22 02:30:00,75.16,88.26,71.50, , , 
2019-08-22 02:45:00,76.24,87.17,72.20, , , 
2019-08-22 03:00:00,76.55,85.41,71.90, , , 
2019-08-22 03:15:00,76.63,86.67,72.41, , , 
2019-08-22 03:30:00,77.32,87.62,73.42, , , 
2019-08-22 03:45:00,78.25,87.29,74.21, , , 
2019-08-22 04:00:00,78.64,86.45,74.30, , , 
2019-08-22 04:15:00,78.95,85.16,74.16, , , 
2019-08-22 04:30:00,79.02,86.09,74.56, , , 
2019-08-22 04:45:00,79.25,84.40,74.19, , , 
2019-08-22 05:00:00,79.41,84.43,74.35, , , 
2019-08-22 05:15:00,78.56,82.96,73.00, , , 
2019-08-22 05:30:00,77.56,86.31,73.19, , , 
2019-08-22 05:45:00,77.48,84.54,72.50, , , 
2019-08-22 06:00:00,74.93,90.42,71.99, , , 
2019-08-22 06:15:00,75.16,92.63,72.93, , , 
2019-08-22 06:30:00,75.93,93.18,73.88, , , 
2019-08-22 06:45:00,77.86,92.14,75.46, , , 
2019-08-22 07:00:00,80.18,88.01,76.36, , , 
2019-08-22 07:15:00,81.96,84.14,76.75, , , 
2019-08-22 07:30:00,83.66,79.42,76.66, , , 
2019-08-22 07:45:00,86.13,76.41,77.89, , , 
2019-08-22 08:00:00,87.13,75.07,78.32, , , 
2019-08-22 08:15:00,89.37,68.95,77.88, , , 
2019-08-22 08:30:00,89.83,70.47,78.99, , , 
2019-08-22 08:45:00,91.30,67.03,78.86, , , 
2019-08-22 09:00:00,91.76,68.23,79.85, , , 
2019-08-22 09:15:00,91.76,66.57,79.10, , , 
2019-08-22 09:30:00,92.00,66.09,79.09, , , 
2019-08-22 09:45:00,92.77,63.91,78.80, , , 
2019-08-22 10:00:00,93.15,65.46,79.90, , , 
2019-08-22 10:15:00,93.39,64.73,79.77, , , 
2019-08-22 10:30:00,94.70,62.84,80.11, , , 
2019-08-22 10:45:00,94.00,63.27,79.66, , , 
2019-08-22 11:00:00,94.23,62.54,79.52, , , 
2019-08-22 11:15:00,95.39,61.37,80.04, , , 
2019-08-22 11:30:00,96.55,61.49,81.19, , , 
2019-08-22 11:45:00,96.63,59.71,80.35, , , 
2019-08-22 12:00:00,97.48,56.42,79.41, , , 
2019-08-22 12:15:00,98.87,58.60,81.87, , , 
2019-08-22 12:30:00,99.02,57.57,81.47, , , 
2019-08-22 12:45:00,100.03,56.14,81.62, , , 
2019-08-22 13:00:00,100.95,54.35,81.48, , , 
2019-08-22 13:15:00,100.72,53.57,80.82, , , 
2019-08-22 13:30:00,99.33,55.79,80.79, , , 
2019-08-22 13:45:00,102.57,52.62,81.98, , , 
2019-08-22 14:00:00,98.87,52.37,78.42, , , 
2019-08-22 14:15:00,93.31,60.45,77.62, , , 
2019-08-22 14:30:00,98.64,53.63,78.93, , , 
2019-08-22 14:45:00,101.34,54.13,81.71, , , 
2019-08-22 15:00:00,101.96,51.04,80.47, , , 
2019-08-22 15:15:00,100.88,52.27,80.21, , , 
