Serial Number:20506767 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Button Down","Host Connect","EOF"
2019-06-22 22:00:00,78.56,82.36,72.78, , , 
2019-06-22 22:15:00,78.40,81.39,72.28, , , 
2019-06-22 22:30:00,78.56,81.53,72.49, , , 
2019-06-22 22:45:00,78.56,81.59,72.51, , , 
2019-06-22 23:00:00,78.64,81.93,72.71, , , 
2019-06-22 23:15:00,78.56,82.81,72.95, , , 
2019-06-22 23:30:00,78.48,82.96,72.92, , , 
2019-06-22 23:45:00,78.33,83.38,72.92, , , 
2019-06-23 00:00:00,78.48,82.47,72.75, , , 
2019-06-23 00:15:00,78.33,82.36,72.56, , , 
2019-06-23 00:30:00,78.56,82.96,73.00, , , 
2019-06-23 00:45:00,78.48,82.02,72.59, , , 
2019-06-23 01:00:00,78.25,82.47,72.52, , , 
2019-06-23 01:15:00,78.25,82.90,72.68, , , 
2019-06-23 01:30:00,78.33,82.79,72.71, , , 
2019-06-23 01:45:00,78.10,81.99,72.20, , , 
2019-06-23 02:00:00,78.02,82.33,72.25, , , 
2019-06-23 02:15:00,77.94,83.35,72.54, , , 
2019-06-23 02:30:00,77.86,82.87,72.29, , , 
2019-06-23 02:45:00,77.79,82.87,72.21, , , 
2019-06-23 03:00:00,77.79,82.30,72.01, , , 
2019-06-23 03:15:00,77.79,81.85,71.85, , , 
2019-06-23 03:30:00,77.86,81.39,71.76, , , 
2019-06-23 03:45:00,77.71,82.27,71.92, , , 
2019-06-23 04:00:00,77.79,83.18,72.32, , , 
2019-06-23 04:15:00,77.86,82.30,72.08, , , 
2019-06-23 04:30:00,77.63,81.36,71.52, , , 
2019-06-23 04:45:00,77.25,81.33,71.13, , , 
2019-06-23 05:00:00,77.25,82.36,71.50, , , 
2019-06-23 05:15:00,77.32,82.25,71.54, , , 
2019-06-23 05:30:00,77.32,82.70,71.70, , , 
2019-06-23 05:45:00,77.32,82.25,71.54, , , 
2019-06-23 06:00:00,77.56,82.39,71.81, , , 
2019-06-23 06:15:00,78.02,80.62,71.62, , , 
2019-06-23 06:30:00,78.56,78.38,71.32, , , 
2019-06-23 06:45:00,79.33,79.85,72.62, , , 
2019-06-23 07:00:00,80.80,78.58,73.57, , , 
2019-06-23 07:15:00,83.42,78.00,75.89, , , 
2019-06-23 07:30:00,85.28,71.98,75.27, , , 
2019-06-23 07:45:00,86.44,68.71,74.98, , , 
2019-06-23 08:00:00,87.59,67.69,75.63, , , 
2019-06-23 08:15:00,90.14,65.18,76.92, , , 
2019-06-23 08:30:00,92.84,61.16,77.53, , , 
2019-06-23 08:45:00,95.78,60.42,79.92, , , 
2019-06-23 09:00:00,97.79,55.39,79.13, , , 
2019-06-23 09:15:00,98.25,53.38,78.43, , , 
2019-06-23 09:30:00,97.63,53.57,77.97, , , 
2019-06-23 09:45:00,97.32,55.11,78.55, , , 
2019-06-23 10:00:00,97.94,53.35,78.13, , , 
2019-06-23 10:15:00,99.56,52.11,78.91, , , 
2019-06-23 10:30:00,99.79,50.02,77.88, , , 
2019-06-23 10:45:00,100.34,50.91,78.91, , , 
2019-06-23 11:00:00,102.57,48.61,79.54, , , 
2019-06-23 11:15:00,102.03,46.98,78.01, , , 
2019-06-23 11:30:00,102.57,47.30,78.71, , , 
2019-06-23 11:45:00,102.19,48.33,79.01, , , 
2019-06-23 12:00:00,104.58,45.27,79.19, , , 
2019-06-23 12:15:00,106.13,43.55,79.39, , , 
2019-06-23 12:30:00,106.82,41.04,78.20, , , 
2019-06-23 12:45:00,107.36,43.36,80.36, , , 
2019-06-23 13:00:00,108.44,40.84,79.50, , , 
2019-06-23 13:15:00,105.82,43.97,79.41, , , 
2019-06-23 13:30:00,100.18,49.00,77.60, , , 
2019-06-23 13:45:00,98.87,51.35,77.83, , , 
2019-06-23 14:00:00,99.33,51.39,78.27, , , 
2019-06-23 14:15:00,100.34,50.11,78.43, , , 
2019-06-23 14:30:00,103.73,46.08,78.96, , , 
2019-06-23 14:45:00,103.19,45.98,78.41, , , 
2019-06-23 15:00:00,102.73,46.56,78.37, , , 
2019-06-23 15:15:00,100.88,48.52,77.94, , , 
2019-06-23 15:30:00,97.86,51.99,77.28, , , 
2019-06-23 15:45:00,84.04,80.39,77.41, , , 
2019-06-23 16:00:00,82.73,85.64,78.04, , , 
2019-06-23 16:15:00,83.27,84.00,77.99, , , 
2019-06-23 16:30:00,82.96,84.29,77.79, , , 
2019-06-23 16:45:00,82.73,84.74,77.72, , , 
2019-06-23 17:00:00,83.19,85.33,78.39, , , 
2019-06-23 17:15:00,83.58,82.64,77.79, , , 
2019-06-23 17:30:00,82.81,83.95,77.51, , , 
2019-06-23 17:45:00,82.19,83.75,76.84, , , 
2019-06-23 18:00:00,82.27,84.29,77.10, , , 
2019-06-23 18:15:00,82.19,83.75,76.84, , , 
2019-06-23 18:30:00,81.57,83.78,76.24, , , 
2019-06-23 18:45:00,81.03,83.69,75.68, , , 
2019-06-23 19:00:00,80.34,85.44,75.62, , , 
2019-06-23 19:15:00,80.10,86.31,75.70, , , 
2019-06-23 19:30:00,80.10,86.17,75.65, , , 
2019-06-23 19:45:00,79.79,87.06,75.66, , , 
2019-06-23 20:00:00,79.56,87.15,75.46, , , 
2019-06-23 20:15:00,79.56,87.59,75.61, , , 
2019-06-23 20:30:00,79.49,87.59,75.53, , , 
2019-06-23 20:45:00,79.41,87.57,75.45, , , 
2019-06-23 21:00:00,79.33,88.01,75.53, , , 
2019-06-23 21:15:00,79.41,87.93,75.57, , , 
2019-06-23 21:30:00,79.41,87.59,75.46, , , 
2019-06-23 21:45:00,79.49,87.93,75.65, , , 
2019-06-23 22:00:00,79.41,88.04,75.61, , , 
2019-06-23 22:15:00,79.56,88.34,75.87, , , 
2019-06-23 22:30:00,79.49,87.48,75.50, , , 
2019-06-23 22:45:00,79.56,87.59,75.61, , , 
2019-06-23 23:00:00,79.41,86.56,75.10, , , 
2019-06-23 23:15:00,79.33,87.43,75.33, , , 
2019-06-23 23:30:00,79.25,87.54,75.29, , , 
2019-06-23 23:45:00,79.18,88.45,75.52, , , 
2019-06-24 00:00:00,79.18,88.01,75.37, , , 
2019-06-24 00:15:00,79.10,88.87,75.59, , , 
2019-06-24 00:30:00,79.18,88.87,75.67, , , 
2019-06-24 00:45:00,79.25,88.32,75.55, , , 
2019-06-24 01:00:00,79.25,88.87,75.74, , , 
2019-06-24 01:15:00,79.18,87.98,75.36, , , 
2019-06-24 01:30:00,79.10,87.54,75.14, , , 
2019-06-24 01:45:00,79.02,87.87,75.17, , , 
2019-06-24 02:00:00,79.10,87.84,75.24, , , 
2019-06-24 02:15:00,79.02,87.09,74.91, , , 
2019-06-24 02:30:00,78.79,87.06,74.67, , , 
2019-06-24 02:45:00,78.87,88.73,75.31, , , 
2019-06-24 03:00:00,78.79,87.40,74.78, , , 
2019-06-24 03:15:00,78.48,89.15,75.07, , , 
2019-06-24 03:30:00,78.64,88.37,74.96, , , 
2019-06-24 03:45:00,78.48,86.53,74.18, , , 
2019-06-24 04:00:00,78.10,88.20,74.37, , , 
2019-06-24 04:15:00,78.25,89.64,75.01, , , 
2019-06-24 04:30:00,78.10,90.42,75.12, , , 
2019-06-24 04:45:00,77.71,91.24,75.01, , , 
2019-06-24 05:00:00,77.71,91.24,75.01, , , 
2019-06-24 05:15:00,77.86,92.25,75.49, , , 
2019-06-24 05:30:00,78.02,91.73,75.47, , , 
2019-06-24 05:45:00,77.86,90.83,75.02, , , 
2019-06-24 06:00:00,77.94,90.94,75.14, , , 
2019-06-24 06:15:00,78.33,90.88,75.50, , , 
2019-06-24 06:30:00,79.33,90.14,76.25, , , 
2019-06-24 06:45:00,80.95,86.87,76.73, , , 
2019-06-24 07:00:00,81.34,85.13,76.50, , , 
2019-06-24 07:15:00,82.03,83.27,76.51, , , 
2019-06-24 07:30:00,84.43,81.71,78.27, , , 
2019-06-24 07:45:00,85.51,84.12,80.22, , , 
2019-06-24 08:00:00,81.65,90.55,78.67, , , 
2019-06-24 08:15:00,82.34,87.06,78.16, , , 
2019-06-24 08:30:00,82.88,84.40,77.75, , , 
2019-06-24 08:45:00,83.96,82.67,78.18, , , 
2019-06-24 09:00:00,86.44,81.59,80.19, , , 
2019-06-24 09:15:00,88.98,75.09,80.12, , , 
2019-06-24 09:30:00,90.45,72.95,80.64, , , 
2019-06-24 09:45:00,91.15,72.42,81.09, , , 
2019-06-24 10:00:00,92.69,69.81,81.44, , , 
2019-06-24 10:15:00,94.62,67.84,82.39, , , 
2019-06-24 10:30:00,94.31,67.06,81.74, , , 
2019-06-24 10:45:00,94.23,68.35,82.25, , , 
2019-06-24 11:00:00,94.85,67.87,82.62, , , 
2019-06-24 11:01:27, , , , ,Logged, 
2019-06-24 11:15:00,93.39,65.73,80.24, , , 
2019-06-24 11:30:00,89.29,74.33,80.10, , , 
2019-06-24 11:45:00,91.53,72.54,81.51, , , 
2019-06-24 12:00:00,92.54,69.63,81.21, , , 
2019-06-24 12:15:00,94.16,64.55,80.42, , , 
2019-06-24 12:30:00,96.17,64.97,82.52, , , 
2019-06-24 12:45:00,99.33,60.97,83.53, , , 
2019-06-24 13:00:00,100.57,55.14,81.57, , , 
2019-06-24 13:15:00,98.79,56.26,80.54, , , 
2019-06-24 13:30:00,95.08,67.12,82.50, , , 
2019-06-24 13:45:00,96.78,62.26,81.78, , , 
2019-06-24 14:00:00,97.56,60.02,81.38, , , 
2019-06-24 14:15:00,94.54,65.09,81.04, , , 
2019-06-24 14:30:00,93.08,65.46,79.82, , , 
2019-06-24 14:45:00,93.00,67.69,80.78, , , 
2019-06-24 15:00:00,92.77,64.18,78.93, , , 
2019-06-24 15:15:00,91.07,69.15,79.60, , , 
2019-06-24 15:30:00,91.07,69.21,79.62, , , 
2019-06-24 15:45:00,89.45,72.78,79.60, , , 
2019-06-24 16:00:00,87.67,75.01,78.82, , , 
2019-06-24 16:15:00,87.36,72.21,77.37, , , 
2019-06-24 16:30:00,87.44,73.16,77.83, , , 
2019-06-24 16:45:00,86.98,72.60,77.16, , , 
2019-06-24 17:00:00,86.98,72.57,77.14, , , 
2019-06-24 17:15:00,86.51,73.95,77.27, , , 
2019-06-24 17:30:00,87.21,71.56,76.94, , , 
2019-06-24 17:45:00,81.42,88.59,77.78, , , 
2019-06-24 18:00:00,80.64,82.62,74.91, , , 
2019-06-24 18:15:00,80.26,82.22,74.39, , , 
2019-06-24 18:30:00,80.34,80.71,73.91, , , 
2019-06-24 18:45:00,80.34,84.40,75.25, , , 
2019-06-24 19:00:00,80.41,83.07,74.85, , , 
2019-06-24 19:15:00,80.18,83.49,74.78, , , 
2019-06-24 19:30:00,79.72,81.62,73.65, , , 
2019-06-24 19:45:00,79.56,84.46,74.52, , , 
2019-06-24 20:00:00,79.49,85.36,74.76, , , 
2019-06-24 20:15:00,79.41,85.75,74.82, , , 
2019-06-24 20:30:00,79.41,85.75,74.82, , , 
2019-06-24 20:45:00,79.25,87.09,75.13, , , 
2019-06-24 21:00:00,79.25,87.57,75.30, , , 
2019-06-24 21:15:00,79.02,87.95,75.20, , , 
2019-06-24 21:30:00,78.95,88.87,75.44, , , 
2019-06-24 21:45:00,79.02,89.31,75.66, , , 
2019-06-24 22:00:00,79.10,88.84,75.58, , , 
2019-06-24 22:15:00,78.87,89.28,75.50, , , 
2019-06-24 22:30:00,78.87,90.06,75.76, , , 
2019-06-24 22:45:00,78.95,89.64,75.70, , , 
2019-06-24 23:00:00,79.10,89.31,75.74, , , 
2019-06-24 23:15:00,79.25,89.78,76.05, , , 
2019-06-24 23:30:00,79.25,89.23,75.86, , , 
2019-06-24 23:45:00,79.25,90.11,76.16, , , 
2019-06-25 00:00:00,79.33,89.81,76.14, , , 
2019-06-25 00:15:00,79.25,89.67,76.01, , , 
2019-06-25 00:30:00,79.18,89.34,75.82, , , 
2019-06-25 00:45:00,79.10,90.11,76.01, , , 
2019-06-25 01:00:00,79.02,90.64,76.11, , , 
2019-06-25 01:15:00,78.87,90.53,75.92, , , 
2019-06-25 01:30:00,78.95,91.40,76.28, , , 
2019-06-25 01:45:00,79.02,90.97,76.22, , , 
2019-06-25 02:00:00,79.18,91.87,76.67, , , 
2019-06-25 02:15:00,79.10,91.43,76.45, , , 
2019-06-25 02:30:00,79.02,91.98,76.55, , , 
2019-06-25 02:45:00,79.02,91.51,76.40, , , 
2019-06-25 03:00:00,78.95,91.40,76.28, , , 
2019-06-25 03:15:00,79.10,91.43,76.45, , , 
2019-06-25 03:30:00,79.25,90.55,76.31, , , 
2019-06-25 03:45:00,79.25,89.34,75.90, , , 
2019-06-25 04:00:00,79.25,89.78,76.05, , , 
2019-06-25 04:15:00,79.18,88.45,75.52, , , 
2019-06-25 04:30:00,78.79,88.73,75.24, , , 
2019-06-25 04:45:00,78.64,88.70,75.08, , , 
2019-06-25 05:00:00,78.56,89.59,75.30, , , 
2019-06-25 05:15:00,78.48,90.03,75.37, , , 
2019-06-25 05:30:00,78.48,90.58,75.55, , , 
2019-06-25 05:45:00,78.56,89.59,75.30, , , 
2019-06-25 06:00:00,78.71,89.28,75.35, , , 
2019-06-25 06:15:00,78.87,89.17,75.46, , , 
2019-06-25 06:30:00,79.33,88.90,75.83, , , 
2019-06-25 06:45:00,80.41,88.57,76.78, , , 
2019-06-25 07:00:00,81.73,85.02,76.84, , , 
2019-06-25 07:15:00,83.04,80.62,76.51, , , 
2019-06-25 07:30:00,84.58,78.52,77.22, , , 
2019-06-25 07:45:00,84.04,86.70,79.71, , , 
2019-06-25 08:00:00,81.49,84.12,76.29, , , 
2019-06-25 08:15:00,82.96,82.10,76.99, , , 
2019-06-25 08:30:00,85.74,78.15,78.20, , , 
2019-06-25 08:45:00,87.75,74.54,78.70, , , 
2019-06-25 09:00:00,89.29,71.77,79.03, , , 
2019-06-25 09:15:00,90.68,69.99,79.59, , , 
2019-06-25 09:30:00,91.45,70.11,80.39, , , 
2019-06-25 09:45:00,92.92,67.42,80.58, , , 
2019-06-25 10:00:00,94.70,68.95,82.97, , , 
2019-06-25 10:15:00,95.47,65.18,81.96, , , 
2019-06-25 10:30:00,96.17,60.45,80.30, , , 
2019-06-25 10:45:00,97.17,59.22,80.60, , , 
2019-06-25 11:00:00,98.71,59.62,82.26, , , 
2019-06-25 11:15:00,99.87,55.83,81.31, , , 
2019-06-25 11:30:00,100.03,55.86,81.47, , , 
2019-06-25 11:45:00,98.48,55.48,79.83, , , 
2019-06-25 12:00:00,100.49,56.95,82.50, , , 
2019-06-25 12:15:00,100.41,53.79,80.66, , , 
2019-06-25 12:30:00,101.26,50.66,79.60, , , 
2019-06-25 12:45:00,103.42,49.29,80.74, , , 
2019-06-25 13:00:00,104.27,48.01,80.70, , , 
2019-06-25 13:15:00,103.89,47.97,80.33, , , 
2019-06-25 13:30:00,104.12,47.14,80.00, , , 
2019-06-25 13:45:00,103.35,48.49,80.17, , , 
2019-06-25 14:00:00,105.05,47.27,80.93, , , 
2019-06-25 14:15:00,103.96,47.46,80.07, , , 
2019-06-25 14:30:00,100.49,51.99,79.69, , , 
2019-06-25 14:45:00,99.10,51.35,78.04, , , 
2019-06-25 15:00:00,101.26,49.13,78.67, , , 
2019-06-25 15:15:00,99.49,50.05,77.61, , , 
2019-06-25 15:30:00,97.48,51.77,76.79, , , 
2019-06-25 15:45:00,95.62,55.48,77.18, , , 
2019-06-25 16:00:00,93.46,58.41,76.72, , , 
2019-06-25 16:15:00,92.69,60.14,76.88, , , 
2019-06-25 16:30:00,91.69,61.06,76.40, , , 
2019-06-25 16:45:00,91.22,61.52,76.19, , , 
2019-06-25 17:00:00,90.06,62.17,75.41, , , 
2019-06-25 17:15:00,91.22,61.52,76.19, , , 
2019-06-25 17:30:00,89.83,62.66,75.43, , , 
2019-06-25 17:45:00,82.96,86.53,78.59, , , 
2019-06-25 18:00:00,79.79,91.18,77.05, , , 
2019-06-25 18:15:00,78.95,91.95,76.46, , , 
2019-06-25 18:30:00,79.02,91.40,76.36, , , 
2019-06-25 18:45:00,78.95,89.64,75.70, , , 
2019-06-25 19:00:00,79.10,87.87,75.25, , , 
2019-06-25 19:15:00,79.18,87.06,75.05, , , 
2019-06-25 19:30:00,79.41,86.67,75.14, , , 
2019-06-25 19:45:00,79.72,86.70,75.45, , , 
2019-06-25 20:00:00,79.79,86.17,75.35, , , 
2019-06-25 20:15:00,79.64,86.23,75.21, , , 
2019-06-25 20:30:00,79.64,87.17,75.54, , , 
2019-06-25 20:45:00,79.49,85.36,74.76, , , 
2019-06-25 21:00:00,79.49,86.23,75.06, , , 
2019-06-25 21:15:00,79.56,86.14,75.11, , , 
2019-06-25 21:30:00,79.41,85.64,74.78, , , 
2019-06-25 21:45:00,79.33,85.75,74.74, , , 
2019-06-25 22:00:00,79.18,86.53,74.87, , , 
2019-06-25 22:15:00,79.18,86.06,74.70, , , 
2019-06-25 22:30:00,79.18,86.09,74.71, , , 
2019-06-25 22:45:00,79.18,85.19,74.40, , , 
2019-06-25 23:00:00,79.10,85.61,74.47, , , 
2019-06-25 23:15:00,78.87,86.62,74.59, , , 
2019-06-25 23:30:00,78.71,87.04,74.58, , , 
2019-06-25 23:45:00,78.71,86.92,74.54, , , 
2019-06-26 00:00:00,78.56,86.90,74.38, , , 
2019-06-26 00:15:00,78.40,87.43,74.41, , , 
2019-06-26 00:30:00,78.33,87.76,74.45, , , 
2019-06-26 00:45:00,78.33,87.34,74.31, , , 
2019-06-26 01:00:00,78.33,87.90,74.50, , , 
2019-06-26 01:15:00,78.33,87.45,74.35, , , 
2019-06-26 01:30:00,78.17,87.31,74.15, , , 
2019-06-26 01:45:00,78.10,87.31,74.07, , , 
2019-06-26 02:00:00,77.94,87.84,74.10, , , 
2019-06-26 02:15:00,77.86,86.81,73.67, , , 
2019-06-26 02:30:00,77.79,86.92,73.63, , , 
2019-06-26 02:45:00,77.63,86.42,73.31, , , 
2019-06-26 03:00:00,77.48,87.23,73.43, , , 
2019-06-26 03:15:00,77.63,88.12,73.89, , , 
2019-06-26 03:30:00,77.71,87.82,73.86, , , 
2019-06-26 03:45:00,77.63,87.23,73.59, , , 
2019-06-26 04:00:00,77.63,87.23,73.59, , , 
2019-06-26 04:15:00,77.56,87.76,73.69, , , 
2019-06-26 04:30:00,77.48,87.79,73.62, , , 
2019-06-26 04:45:00,77.40,88.20,73.69, , , 
2019-06-26 05:00:00,77.25,88.54,73.65, , , 
2019-06-26 05:15:00,77.40,88.65,73.84, , , 
2019-06-26 05:30:00,77.25,88.62,73.68, , , 
2019-06-26 05:45:00,77.17,88.07,73.41, , , 
2019-06-26 06:00:00,77.17,89.06,73.75, , , 
2019-06-26 06:15:00,77.56,88.68,74.00, , , 
2019-06-26 06:30:00,78.25,88.65,74.68, , , 
2019-06-26 06:45:00,79.25,87.45,75.26, , , 
2019-06-26 07:00:00,80.10,87.09,75.97, , , 
2019-06-26 07:15:00,82.03,83.24,76.50, , , 
2019-06-26 07:30:00,83.42,80.33,76.78, , , 
2019-06-26 07:45:00,83.50,86.76,79.20, , , 
2019-06-26 08:00:00,80.34,92.14,77.90, , , 
2019-06-26 08:15:00,81.73,93.10,79.60, , , 
2019-06-26 08:30:00,83.66,87.54,79.62, , , 
2019-06-26 08:45:00,85.97,77.63,78.22, , , 
2019-06-26 09:00:00,88.83,76.52,80.55, , , 
2019-06-26 09:15:00,89.52,71.27,79.04, , , 
2019-06-26 09:30:00,90.76,68.08,78.82, , , 
2019-06-26 09:45:00,91.45,70.70,80.64, , , 
2019-06-26 10:00:00,92.38,70.61,81.49, , , 
2019-06-26 10:15:00,93.69,66.51,80.90, , , 
2019-06-26 10:30:00,95.86,62.20,80.88, , , 
2019-06-26 10:45:00,95.62,61.16,80.15, , , 
2019-06-26 11:00:00,96.24,61.46,80.88, , , 
2019-06-26 11:15:00,97.40,60.54,81.50, , , 
2019-06-26 11:30:00,98.64,60.63,82.71, , , 
2019-06-26 11:45:00,100.41,57.42,82.68, , , 
2019-06-26 12:00:00,100.10,54.54,80.80, , , 
2019-06-26 12:15:00,101.03,53.03,80.80, , , 
2019-06-26 12:30:00,101.18,50.91,79.69, , , 
2019-06-26 12:45:00,102.27,50.27,80.29, , , 
2019-06-26 13:00:00,103.42,46.59,79.02, , , 
2019-06-26 13:15:00,104.27,46.59,79.79, , , 
2019-06-26 13:30:00,104.43,46.14,79.63, , , 
2019-06-26 13:45:00,104.43,47.20,80.33, , , 
2019-06-26 14:00:00,104.43,46.69,79.99, , , 
2019-06-26 14:15:00,104.12,45.59,78.98, , , 
2019-06-26 14:30:00,102.65,47.81,79.11, , , 
2019-06-26 14:45:00,103.50,46.82,79.24, , , 
2019-06-26 15:00:00,103.27,46.27,78.67, , , 
2019-06-26 15:15:00,103.12,45.79,78.21, , , 
2019-06-26 15:30:00,100.03,48.52,77.16, , , 
2019-06-26 15:45:00,98.17,51.23,77.11, , , 
2019-06-26 16:00:00,96.55,53.22,76.78, , , 
2019-06-26 16:15:00,93.54,55.61,75.31, , , 
2019-06-26 16:30:00,92.30,58.32,75.59, , , 
2019-06-26 16:45:00,92.00,58.78,75.54, , , 
2019-06-26 17:00:00,91.07,59.99,75.28, , , 
2019-06-26 17:15:00,90.68,60.23,75.05, , , 
2019-06-26 17:30:00,84.35,83.21,78.76, , , 
2019-06-26 17:45:00,80.10,90.33,77.07, , , 
2019-06-26 18:00:00,79.10,91.54,76.48, , , 
2019-06-26 18:15:00,78.71,90.94,75.90, , , 
2019-06-26 18:30:00,78.87,88.40,75.20, , , 
2019-06-26 18:45:00,79.18,85.64,74.55, , , 
2019-06-26 19:00:00,79.18,83.49,73.80, , , 
2019-06-26 19:15:00,79.18,83.49,73.80, , , 
2019-06-26 19:30:00,79.33,84.40,74.27, , , 
2019-06-26 19:45:00,79.25,83.83,73.99, , , 
2019-06-26 20:00:00,79.18,83.95,73.96, , , 
2019-06-26 20:15:00,79.25,84.26,74.14, , , 
2019-06-26 20:30:00,79.33,83.98,74.12, , , 
2019-06-26 20:45:00,79.41,83.86,74.15, , , 
2019-06-26 21:00:00,79.33,83.95,74.11, , , 
2019-06-26 21:15:00,79.41,84.43,74.35, , , 
2019-06-26 21:30:00,79.33,84.85,74.43, , , 
2019-06-26 21:45:00,79.10,83.83,73.84, , , 
2019-06-26 22:00:00,79.10,84.26,73.99, , , 
2019-06-26 22:15:00,79.02,85.27,74.27, , , 
2019-06-26 22:30:00,79.10,84.29,74.00, , , 
2019-06-26 22:45:00,78.95,82.45,73.19, , , 
2019-06-26 23:00:00,78.87,83.78,73.59, , , 
2019-06-26 23:15:00,78.95,84.34,73.87, , , 
2019-06-26 23:30:00,78.87,84.71,73.92, , , 
2019-06-26 23:45:00,78.87,84.79,73.95, , , 
2019-06-27 00:00:00,78.71,83.78,73.44, , , 
2019-06-27 00:15:00,78.79,83.44,73.40, , , 
2019-06-27 00:30:00,78.79,83.75,73.51, , , 
2019-06-27 00:45:00,78.64,86.92,74.47, , , 
2019-06-27 01:00:00,77.48,86.34,73.13, , , 
2019-06-27 01:15:00,77.09,89.40,73.78, , , 
2019-06-27 01:30:00,77.25,89.97,74.13, , , 
2019-06-27 01:45:00,77.40,86.84,73.22, , , 
2019-06-27 02:00:00,77.48,86.42,73.16, , , 
2019-06-27 02:15:00,77.56,86.31,73.19, , , 
2019-06-27 02:30:00,77.71,84.68,72.78, , , 
2019-06-27 02:45:00,77.71,83.66,72.42, , , 
2019-06-27 03:00:00,77.63,84.20,72.53, , , 
2019-06-27 03:15:00,77.86,86.03,73.40, , , 
2019-06-27 03:30:00,77.86,83.33,72.45, , , 
2019-06-27 03:45:00,77.86,84.68,72.93, , , 
2019-06-27 04:00:00,77.94,83.69,72.66, , , 
2019-06-27 04:15:00,77.56,86.34,73.20, , , 
2019-06-27 04:30:00,77.79,84.23,72.70, , , 
2019-06-27 04:45:00,77.94,84.60,72.98, , , 
2019-06-27 05:00:00,78.17,83.83,72.93, , , 
2019-06-27 05:15:00,78.17,83.72,72.89, , , 
2019-06-27 05:30:00,78.17,84.60,73.20, , , 
2019-06-27 05:45:00,78.33,84.62,73.36, , , 
2019-06-27 06:00:00,78.56,83.86,73.32, , , 
2019-06-27 06:15:00,79.10,82.98,73.54, , , 
2019-06-27 06:30:00,80.10,80.28,73.53, , , 
2019-06-27 06:45:00,80.95,80.33,74.38, , , 
2019-06-27 07:00:00,81.73,79.53,74.83, , , 
2019-06-27 07:15:00,83.19,74.51,74.29, , , 
2019-06-27 07:30:00,85.20,72.27,75.31, , , 
2019-06-27 07:45:00,86.59,69.15,75.32, , , 
2019-06-27 08:00:00,87.44,79.85,80.51, , , 
2019-06-27 08:15:00,81.49,82.84,75.83, , , 
2019-06-27 08:30:00,81.03,83.61,75.65, , , 
2019-06-27 08:45:00,84.97,78.52,77.59, , , 
2019-06-27 09:00:00,86.82,72.16,76.82, , , 
2019-06-27 09:15:00,88.60,72.72,78.76, , , 
2019-06-27 09:30:00,90.76,67.72,78.66, , , 
2019-06-27 09:45:00,87.83,72.16,77.79, , , 
2019-06-27 10:00:00,86.13,77.22,78.21, , , 
2019-06-27 10:15:00,89.99,73.89,80.59, , , 
2019-06-27 10:30:00,93.08,69.24,81.55, , , 
2019-06-27 10:45:00,94.39,61.31,79.06, , , 
2019-06-27 11:00:00,95.24,62.14,80.27, , , 
2019-06-27 11:15:00,95.78,60.66,80.04, , , 
2019-06-27 11:30:00,91.15,62.02,76.36, , , 
2019-06-27 11:45:00,92.38,69.30,80.92, , , 
2019-06-27 12:00:00,91.84,66.57,79.17, , , 
2019-06-27 12:15:00,91.07,73.04,81.27, , , 
2019-06-27 12:30:00,96.47,64.27,82.48, , , 
2019-06-27 12:45:00,99.41,54.76,80.28, , , 
2019-06-27 13:00:00,96.01,57.32,78.53, , , 
2019-06-27 13:15:00,96.17,57.60,78.82, , , 
2019-06-27 13:30:00,93.69,62.75,79.12, , , 
2019-06-27 13:45:00,92.84,58.63,76.26, , , 
2019-06-27 14:00:00,97.25,53.57,77.61, , , 
2019-06-27 14:15:00,99.49,52.97,79.34, , , 
2019-06-27 14:30:00,101.26,50.72,79.64, , , 
2019-06-27 14:45:00,99.87,48.71,77.14, , , 
2019-06-27 15:00:00,94.93,54.67,76.09, , , 
2019-06-27 15:15:00,95.93,55.51,77.48, , , 
2019-06-27 15:30:00,94.31,55.92,76.20, , , 
2019-06-27 15:45:00,95.55,53.66,76.10, , , 
2019-06-27 16:00:00,95.47,54.45,76.47, , , 
2019-06-27 16:15:00,95.16,52.34,74.99, , , 
2019-06-27 16:30:00,94.00,54.86,75.33, , , 
2019-06-27 16:45:00,93.39,55.33,75.02, , , 
2019-06-27 17:00:00,92.07,56.76,74.57, , , 
2019-06-27 17:15:00,90.37,59.40,74.34, , , 
2019-06-27 17:30:00,88.37,60.51,73.01, , , 
2019-06-27 17:45:00,86.51,61.37,71.69, , , 
2019-06-27 18:00:00,84.89,64.94,71.83, , , 
2019-06-27 18:15:00,83.58,67.96,71.93, , , 
2019-06-27 18:30:00,82.81,69.66,71.92, , , 
2019-06-27 18:45:00,82.19,70.26,71.58, , , 
2019-06-27 19:00:00,81.65,71.95,71.77, , , 
2019-06-27 19:15:00,81.18,72.07,71.37, , , 
2019-06-27 19:30:00,80.95,71.45,70.89, , , 
2019-06-27 19:45:00,80.72,73.31,71.43, , , 
2019-06-27 20:00:00,80.72,72.42,71.07, , , 
2019-06-27 20:15:00,80.72,71.33,70.62, , , 
2019-06-27 20:30:00,80.72,71.98,70.89, , , 
2019-06-27 20:45:00,80.80,73.92,71.75, , , 
2019-06-27 21:00:00,80.88,73.86,71.80, , , 
2019-06-27 21:15:00,80.88,71.56,70.87, , , 
2019-06-27 21:30:00,80.64,70.94,70.39, , , 
