Serial Number:20506768 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Button Down","Host Connect","EOF"
2019-09-20 04:15:00,78.95,87.51,74.97, , , 
2019-09-20 04:30:00,78.95,87.06,74.82, , , 
2019-09-20 04:45:00,78.56,88.81,75.04, , , 
2019-09-20 05:00:00,78.17,89.64,74.94, , , 
2019-09-20 05:15:00,77.94,90.06,74.84, , , 
2019-09-20 05:30:00,77.71,90.80,74.86, , , 
2019-09-20 05:45:00,77.94,90.39,74.95, , , 
2019-09-20 06:00:00,78.02,90.83,75.18, , , 
2019-09-20 06:15:00,77.79,91.68,75.23, , , 
2019-09-20 06:30:00,78.02,93.91,76.18, , , 
2019-09-20 06:45:00,77.71,93.10,75.61, , , 
2019-09-20 07:00:00,77.71,94.29,76.00, , , 
2019-09-20 07:15:00,79.79,94.59,78.16, , , 
2019-09-20 07:30:00,80.72,91.32,78.02, , , 
2019-09-20 07:45:00,81.73,88.68,78.11, , , 
2019-09-20 08:00:00,82.65,88.01,78.80, , , 
2019-09-20 08:15:00,84.27,85.80,79.62, , , 
2019-09-20 08:30:00,85.82,81.08,79.40, , , 
2019-09-20 08:45:00,87.59,78.75,80.23, , , 
2019-09-20 09:00:00,88.91,73.36,79.33, , , 
2019-09-20 09:15:00,90.45,73.86,81.03, , , 
2019-09-20 09:30:00,90.45,69.06,78.97, , , 
2019-09-20 09:45:00,91.53,69.06,80.00, , , 
2019-09-20 10:00:00,91.53,67.03,79.08, , , 
2019-09-20 10:15:00,92.69,65.91,79.67, , , 
2019-09-20 10:30:00,93.69,65.24,80.31, , , 
2019-09-20 10:45:00,90.84,68.65,79.15, , , 
2019-09-20 11:00:00,90.84,69.63,79.59, , , 
2019-09-20 11:15:00,91.69,68.08,79.70, , , 
2019-09-20 11:30:00,92.23,67.36,79.89, , , 
2019-09-20 11:45:00,93.54,65.24,80.16, , , 
2019-09-20 12:00:00,94.23,62.81,79.66, , , 
2019-09-20 12:15:00,93.15,66.21,80.25, , , 
2019-09-20 12:30:00,94.78,62.60,80.06, , , 
2019-09-20 12:45:00,94.16,63.54,79.94, , , 
2019-09-20 13:00:00,93.69,64.00,79.72, , , 
2019-09-20 13:15:00,92.77,64.91,79.27, , , 
2019-09-20 13:30:00,92.84,65.43,79.59, , , 
2019-09-20 13:45:00,92.84,64.42,79.12, , , 
2019-09-20 14:00:00,94.00,63.02,79.54, , , 
2019-09-20 14:15:00,93.08,64.21,79.24, , , 
2019-09-20 14:30:00,93.93,64.03,79.95, , , 
2019-09-20 14:45:00,92.84,64.94,79.36, , , 
2019-09-20 15:00:00,92.07,65.37,78.83, , , 
2019-09-20 15:15:00,90.30,68.44,78.54, , , 
2019-09-20 15:30:00,88.83,71.36,78.41, , , 
2019-09-20 15:45:00,88.44,73.28,78.85, , , 
2019-09-20 16:00:00,88.37,72.66,78.52, , , 
2019-09-20 16:15:00,87.90,73.13,78.27, , , 
2019-09-20 16:30:00,87.75,72.60,77.90, , , 
2019-09-20 16:45:00,86.98,74.42,77.91, , , 
2019-09-20 17:00:00,86.74,73.63,77.36, , , 
2019-09-20 17:15:00,85.97,74.92,77.14, , , 
2019-09-20 17:30:00,85.28,74.80,76.42, , , 
2019-09-20 17:45:00,84.58,77.19,76.70, , , 
2019-09-20 18:00:00,83.96,77.39,76.18, , , 
2019-09-20 18:15:00,83.35,78.93,76.17, , , 
2019-09-20 18:30:00,83.04,81.13,76.71, , , 
2019-09-20 18:45:00,83.04,81.19,76.73, , , 
2019-09-20 19:00:00,82.96,81.02,76.59, , , 
2019-09-20 19:15:00,82.57,81.96,76.56, , , 
2019-09-20 19:30:00,82.27,82.39,76.42, , , 
2019-09-20 19:45:00,82.34,82.05,76.37, , , 
2019-09-20 20:00:00,82.65,81.91,76.62, , , 
2019-09-20 20:15:00,82.50,82.53,76.69, , , 
2019-09-20 20:30:00,82.42,81.99,76.42, , , 
2019-09-20 20:45:00,82.42,81.93,76.40, , , 
2019-09-20 21:00:00,82.27,82.50,76.46, , , 
2019-09-20 21:15:00,82.19,82.84,76.51, , , 
2019-09-20 21:30:00,82.27,81.91,76.24, , , 
2019-09-20 21:45:00,82.03,79.19,75.00, , , 
2019-09-20 22:00:00,81.96,80.51,75.42, , , 
2019-09-20 22:15:00,82.03,79.24,75.02, , , 
2019-09-20 22:30:00,82.11,80.05,75.40, , , 
2019-09-20 22:45:00,82.19,81.56,76.04, , , 
2019-09-20 23:00:00,82.19,82.96,76.55, , , 
2019-09-20 23:15:00,82.19,83.30,76.67, , , 
2019-09-20 23:30:00,82.19,83.86,76.88, , , 
2019-09-20 23:45:00,82.34,83.38,76.85, , , 
2019-09-21 00:00:00,82.42,83.44,76.95, , , 
2019-09-21 00:15:00,82.34,81.48,76.16, , , 
2019-09-21 00:30:00,82.34,81.53,76.18, , , 
2019-09-21 00:45:00,82.19,82.36,76.33, , , 
2019-09-21 01:00:00,81.88,83.24,76.35, , , 
2019-09-21 01:15:00,81.80,83.24,76.27, , , 
2019-09-21 01:30:00,81.73,82.27,75.85, , , 
2019-09-21 01:45:00,81.57,82.76,75.87, , , 
2019-09-21 02:00:00,81.42,83.30,75.92, , , 
2019-09-21 02:15:00,81.49,83.18,75.95, , , 
2019-09-21 02:30:00,81.73,83.21,76.19, , , 
2019-09-21 02:45:00,81.42,83.66,76.05, , , 
2019-09-21 03:00:00,81.11,83.72,75.77, , , 
2019-09-21 03:15:00,80.72,84.14,75.54, , , 
2019-09-21 03:30:00,79.87,85.38,75.15, , , 
2019-09-21 03:45:00,79.33,87.01,75.18, , , 
2019-09-21 04:00:00,78.79,87.84,74.94, , , 
2019-09-21 04:15:00,78.48,88.76,74.94, , , 
2019-09-21 04:30:00,78.33,88.79,74.80, , , 
2019-09-21 04:45:00,78.02,88.70,74.47, , , 
2019-09-21 05:00:00,77.79,89.15,74.39, , , 
2019-09-21 05:15:00,77.79,89.15,74.39, , , 
2019-09-21 05:30:00,77.56,88.68,74.00, , , 
2019-09-21 05:45:00,77.71,87.70,73.82, , , 
2019-09-21 06:00:00,77.63,89.01,74.19, , , 
2019-09-21 06:15:00,78.10,88.29,74.40, , , 
2019-09-21 06:30:00,78.79,87.51,74.82, , , 
2019-09-21 06:45:00,80.95,84.62,75.94, , , 
2019-09-21 07:00:00,83.04,81.19,76.73, , , 
2019-09-21 07:15:00,85.35,76.61,77.22, , , 
2019-09-21 07:30:00,86.20,76.84,78.13, , , 
2019-09-21 07:45:00,86.82,75.07,78.02, , , 
2019-09-21 08:00:00,87.29,73.16,77.69, , , 
2019-09-21 08:15:00,87.52,73.19,77.92, , , 
2019-09-21 08:30:00,89.06,70.85,78.42, , , 
2019-09-21 08:45:00,90.06,68.56,78.37, , , 
2019-09-21 09:00:00,91.76,66.57,79.10, , , 
2019-09-21 09:15:00,91.69,66.81,79.13, , , 
2019-09-21 09:30:00,93.00,63.94,79.03, , , 
2019-09-21 09:45:00,95.24,61.13,79.77, , , 
2019-09-21 10:00:00,96.01,60.17,80.01, , , 
2019-09-21 10:15:00,95.93,60.42,80.06, , , 
2019-09-21 10:30:00,96.63,58.69,79.82, , , 
2019-09-21 10:45:00,99.02,56.04,80.64, , , 
2019-09-21 11:00:00,99.56,56.82,81.57, , , 
2019-09-21 11:15:00,98.33,56.23,80.10, , , 
2019-09-21 11:30:00,98.10,55.17,79.30, , , 
2019-09-21 11:45:00,97.94,56.20,79.72, , , 
2019-09-21 12:00:00,97.48,56.42,79.41, , , 
2019-09-21 12:15:00,94.23,63.54,80.01, , , 
2019-09-21 12:30:00,95.08,61.86,79.99, , , 
2019-09-21 12:45:00,95.39,59.83,79.26, , , 
2019-09-21 13:00:00,95.70,59.37,79.31, , , 
2019-09-21 13:15:00,94.23,60.26,78.39, , , 
2019-09-21 13:30:00,95.16,61.13,79.70, , , 
2019-09-21 13:45:00,95.55,59.37,79.17, , , 
2019-09-21 14:00:00,96.78,58.97,80.11, , , 
2019-09-21 14:15:00,96.71,56.64,78.81, , , 
2019-09-21 14:30:00,92.92,61.16,77.61, , , 
2019-09-21 14:45:00,93.69,60.97,78.24, , , 
2019-09-21 15:00:00,92.69,63.66,78.61, , , 
2019-09-21 15:15:00,93.15,61.95,78.22, , , 
2019-09-21 15:30:00,92.69,62.90,78.24, , , 
2019-09-21 15:45:00,92.30,63.12,77.98, , , 
2019-09-21 16:00:00,90.84,65.73,77.83, , , 
2019-09-21 16:15:00,90.14,66.91,77.71, , , 
2019-09-21 16:30:00,89.45,67.57,77.34, , , 
2019-09-21 16:45:00,88.75,68.47,77.08, , , 
2019-09-21 17:00:00,88.37,67.96,76.49, , , 
2019-09-21 17:15:00,87.75,68.77,76.26, , , 
2019-09-21 17:30:00,87.36,68.77,75.89, , , 
2019-09-21 17:45:00,86.44,69.72,75.42, , , 
2019-09-21 18:00:00,85.43,72.89,75.79, , , 
2019-09-21 18:15:00,84.43,74.71,75.57, , , 
2019-09-21 18:30:00,83.96,75.04,75.25, , , 
2019-09-21 18:45:00,83.73,76.15,75.47, , , 
2019-09-21 19:00:00,83.50,78.00,75.97, , , 
2019-09-21 19:15:00,83.12,79.70,76.24, , , 
2019-09-21 19:30:00,83.35,80.76,76.87, , , 
2019-09-21 19:45:00,82.50,76.90,74.57, , , 
2019-09-21 20:00:00,81.42,81.82,75.38, , , 
2019-09-21 20:15:00,81.34,81.82,75.30, , , 
2019-09-21 20:30:00,81.73,82.27,75.85, , , 
2019-09-21 20:45:00,82.57,81.51,76.39, , , 
2019-09-21 21:00:00,82.73,80.99,76.35, , , 
2019-09-21 21:15:00,82.81,82.10,76.84, , , 
2019-09-21 21:30:00,82.50,82.50,76.68, , , 
2019-09-21 21:45:00,81.34,86.03,76.81, , , 
2019-09-21 22:00:00,81.18,83.13,75.63, , , 
2019-09-21 22:15:00,81.42,83.18,75.88, , , 
2019-09-21 22:30:00,81.57,84.57,76.52, , , 
2019-09-21 22:45:00,81.65,84.71,76.65, , , 
2019-09-21 23:00:00,82.50,81.99,76.50, , , 
2019-09-21 23:15:00,82.65,81.56,76.49, , , 
2019-09-21 23:30:00,82.73,82.45,76.89, , , 
2019-09-21 23:45:00,82.88,81.02,76.51, , , 
2019-09-22 00:00:00,82.96,81.65,76.82, , , 
2019-09-22 00:15:00,83.12,81.51,76.92, , , 
2019-09-22 00:30:00,82.96,80.28,76.31, , , 
2019-09-22 00:45:00,83.04,82.08,77.06, , , 
2019-09-22 01:00:00,79.87,77.54,72.27, , , 
2019-09-22 01:15:00,76.71,84.09,71.59, , , 
2019-09-22 01:30:00,77.40,85.07,72.61, , , 
2019-09-22 01:45:00,77.79,85.55,73.16, , , 
2019-09-22 02:00:00,77.71,85.44,73.04, , , 
2019-09-22 02:15:00,77.86,84.99,73.04, , , 
2019-09-22 02:30:00,78.25,85.05,73.44, , , 
2019-09-22 02:45:00,78.17,86.09,73.72, , , 
2019-09-22 03:00:00,78.25,86.42,73.92, , , 
2019-09-22 03:15:00,78.40,86.56,74.12, , , 
2019-09-22 03:30:00,78.64,86.45,74.30, , , 
2019-09-22 03:45:00,78.56,87.37,74.55, , , 
2019-09-22 04:00:00,78.64,86.56,74.34, , , 
2019-09-22 04:15:00,79.02,85.61,74.39, , , 
2019-09-22 04:30:00,78.95,86.17,74.51, , , 
2019-09-22 04:45:00,78.64,87.79,74.77, , , 
2019-09-22 05:00:00,78.95,87.95,75.13, , , 
2019-09-22 05:15:00,79.33,88.01,75.53, , , 
2019-09-22 05:30:00,80.10,87.54,76.12, , , 
2019-09-22 05:45:00,80.80,86.39,76.41, , , 
2019-09-22 06:00:00,81.03,86.78,76.78, , , 
2019-09-22 06:15:00,81.03,86.45,76.66, , , 
2019-09-22 06:30:00,81.34,86.34,76.92, , , 
2019-09-22 06:45:00,81.80,86.06,77.28, , , 
2019-09-22 07:00:00,82.27,84.68,77.25, , , 
2019-09-22 07:15:00,82.57,83.89,77.26, , , 
2019-09-22 07:30:00,83.50,82.50,77.66, , , 
2019-09-22 07:45:00,85.82,78.72,78.50, , , 
2019-09-22 08:00:00,87.21,73.16,77.61, , , 
2019-09-22 08:15:00,87.98,71.68,77.73, , , 
2019-09-22 08:30:00,89.37,67.57,77.27, , , 
2019-09-22 08:45:00,90.37,66.69,77.83, , , 
2019-09-22 09:00:00,91.69,65.82,78.67, , , 
2019-09-22 09:15:00,92.38,65.40,79.14, , , 
2019-09-22 09:30:00,93.77,62.26,78.95, , , 
2019-09-22 09:45:00,94.62,59.55,78.39, , , 
2019-09-22 10:00:00,95.86,59.12,79.33, , , 
2019-09-22 10:15:00,96.32,57.63,78.98, , , 
2019-09-22 10:30:00,97.48,55.67,79.00, , , 
2019-09-22 10:45:00,98.40,53.91,78.88, , , 
2019-09-22 11:00:00,97.56,55.92,79.21, , , 
2019-09-22 11:15:00,95.32,59.83,79.19, , , 
2019-09-22 11:30:00,97.40,56.92,79.61, , , 
2019-09-22 11:45:00,94.93,58.50,78.14, , , 
2019-09-22 12:00:00,90.45,65.94,77.56, , , 
2019-09-22 12:15:00,89.06,68.47,77.38, , , 
2019-09-22 12:30:00,90.45,66.69,77.90, , , 
2019-09-22 12:45:00,87.83,72.72,78.02, , , 
2019-09-22 13:00:00,87.05,72.57,77.22, , , 
2019-09-22 13:15:00,89.76,67.90,77.79, , , 
2019-09-22 13:30:00,93.00,62.69,78.43, , , 
2019-09-22 13:45:00,95.01,59.80,78.88, , , 
2019-09-22 14:00:00,93.62,60.97,78.17, , , 
2019-09-22 14:15:00,94.08,59.74,77.98, , , 
2019-09-22 14:30:00,94.31,61.80,79.23, , , 
2019-09-22 14:45:00,93.62,61.74,78.55, , , 
2019-09-22 15:00:00,92.54,60.63,76.98, , , 
2019-09-22 15:15:00,92.00,62.84,77.56, , , 
2019-09-22 15:30:00,87.75,66.18,75.10, , , 
2019-09-22 15:45:00,85.66,72.89,76.02, , , 
2019-09-22 16:00:00,88.60,67.00,76.28, , , 
2019-09-22 16:15:00,89.83,65.88,76.94, , , 
2019-09-22 16:30:00,89.06,65.06,75.84, , , 
2019-09-22 16:45:00,88.60,66.51,76.06, , , 
2019-09-22 17:00:00,87.44,70.26,76.61, , , 
2019-09-22 17:15:00,86.13,72.48,76.29, , , 
2019-09-22 17:30:00,84.97,74.77,76.11, , , 
2019-09-22 17:45:00,84.12,75.65,75.65, , , 
2019-09-22 18:00:00,83.58,75.59,75.10, , , 
2019-09-22 18:15:00,83.04,75.53,74.55, , , 
2019-09-22 18:30:00,82.73,75.56,74.27, , , 
2019-09-22 18:45:00,82.57,77.42,74.85, , , 
2019-09-22 19:00:00,82.65,77.31,74.88, , , 
2019-09-22 19:15:00,82.42,78.23,75.01, , , 
2019-09-22 19:30:00,82.42,79.10,75.34, , , 
2019-09-22 19:45:00,82.11,78.26,74.72, , , 
2019-09-22 20:00:00,81.88,78.29,74.51, , , 
2019-09-22 20:15:00,81.80,78.75,74.61, , , 
2019-09-22 20:30:00,81.65,79.99,74.92, , , 
2019-09-22 20:45:00,81.96,80.05,75.25, , , 
2019-09-22 21:00:00,81.80,79.21,74.78, , , 
2019-09-22 21:15:00,81.73,79.53,74.83, , , 
2019-09-22 21:30:00,81.65,79.93,74.90, , , 
2019-09-22 21:45:00,81.73,80.13,75.05, , , 
2019-09-22 22:00:00,81.42,81.82,75.38, , , 
2019-09-22 22:15:00,81.49,82.39,75.66, , , 
2019-09-22 22:30:00,81.34,81.33,75.12, , , 
2019-09-22 22:45:00,81.26,81.45,75.09, , , 
2019-09-22 23:00:00,81.18,81.45,75.02, , , 
2019-09-22 23:15:00,81.03,79.42,74.11, , , 
2019-09-22 23:30:00,81.03,79.59,74.17, , , 
2019-09-22 23:45:00,80.34,85.44,75.62, , , 
2019-09-23 00:00:00,79.41,83.98,74.19, , , 
2019-09-23 00:15:00,79.72,83.41,74.29, , , 
2019-09-23 00:30:00,80.03,80.85,73.66, , , 
2019-09-23 00:45:00,80.10,79.93,73.40, , , 
2019-09-23 01:00:00,80.03,80.79,73.64, , , 
2019-09-23 01:15:00,80.10,80.68,73.68, , , 
2019-09-23 01:30:00,80.10,80.33,73.55, , , 
2019-09-23 01:45:00,80.03,80.85,73.66, , , 
2019-09-23 02:00:00,79.72,81.16,73.48, , , 
2019-09-23 02:15:00,79.79,83.47,74.39, , , 
2019-09-23 02:30:00,79.87,83.13,74.34, , , 
2019-09-23 02:45:00,80.10,83.61,74.74, , , 
2019-09-23 03:00:00,80.03,81.76,74.00, , , 
2019-09-23 03:15:00,79.95,80.68,73.53, , , 
2019-09-23 03:30:00,80.10,82.59,74.38, , , 
2019-09-23 03:45:00,80.10,83.49,74.70, , , 
2019-09-23 04:00:00,80.18,82.59,74.45, , , 
2019-09-23 04:15:00,80.26,82.56,74.52, , , 
2019-09-23 04:30:00,80.41,81.36,74.23, , , 
2019-09-23 04:45:00,80.57,80.73,74.15, , , 
2019-09-23 05:00:00,80.64,80.39,74.10, , , 
2019-09-23 05:15:00,80.64,81.33,74.45, , , 
2019-09-23 05:30:00,80.26,82.13,74.36, , , 
2019-09-23 05:45:00,80.03,83.01,74.45, , , 
2019-09-23 06:00:00,79.87,83.13,74.34, , , 
2019-09-23 06:15:00,79.79,82.05,73.88, , , 
2019-09-23 06:30:00,80.18,79.42,73.28, , , 
2019-09-23 06:45:00,80.95,80.45,74.42, , , 
2019-09-23 07:00:00,81.88,80.02,75.16, , , 
2019-09-23 07:15:00,82.11,78.61,74.85, , , 
2019-09-23 07:30:00,82.50,79.27,75.48, , , 
2019-09-23 07:45:00,83.58,77.94,76.02, , , 
2019-09-23 08:00:00,84.35,75.15,75.67, , , 
2019-09-23 08:15:00,85.20,74.77,76.34, , , 
2019-09-23 08:30:00,86.44,71.59,76.22, , , 
2019-09-23 08:45:00,87.21,70.20,76.36, , , 
2019-09-23 09:00:00,89.45,67.57,77.34, , , 
2019-09-23 09:15:00,89.29,68.44,77.58, , , 
2019-09-23 09:30:00,91.38,65.79,78.37, , , 
2019-09-23 09:45:00,92.38,63.88,78.42, , , 
2019-09-23 10:00:00,93.08,60.94,77.65, , , 
2019-09-23 10:15:00,95.01,58.78,78.36, , , 
2019-09-23 10:30:00,97.01,55.89,78.69, , , 
2019-09-23 10:45:00,96.40,53.76,76.94, , , 
2019-09-23 11:00:00,94.78,55.67,76.49, , , 
2019-09-23 11:15:00,93.69,57.39,76.40, , , 
2019-09-23 11:30:00,93.85,60.48,78.14, , , 
2019-09-23 11:45:00,93.31,58.94,76.85, , , 
2019-09-23 12:00:00,92.77,59.09,76.42, , , 
2019-09-23 12:15:00,91.45,61.31,76.30, , , 
2019-09-23 12:30:00,91.61,61.31,76.45, , , 
2019-09-23 12:45:00,92.46,60.63,76.91, , , 
2019-09-23 13:00:00,92.38,60.36,76.70, , , 
2019-09-23 13:15:00,92.00,60.33,76.32, , , 
2019-09-23 13:30:00,85.82,71.06,75.40, , , 
2019-09-23 13:45:00,86.67,70.70,76.06, , , 
2019-09-23 14:00:00,88.29,66.97,75.97, , , 
2019-09-23 14:15:00,86.90,68.71,75.42, , , 
2019-09-23 14:30:00,86.36,67.63,74.43, , , 
2019-09-23 14:45:00,86.36,68.71,74.90, , , 
2019-09-23 15:00:00,86.20,69.48,75.09, , , 
2019-09-23 15:15:00,86.67,68.74,75.21, , , 
2019-09-23 15:30:00,87.05,68.77,75.59, , , 
2019-09-23 15:45:00,85.12,71.86,75.07, , , 
2019-09-23 16:00:00,85.28,72.36,75.43, , , 
2019-09-23 16:15:00,84.12,76.67,76.05, , , 
2019-09-23 16:30:00,81.80,80.13,75.13, , , 
2019-09-23 16:45:00,82.19,81.85,76.14, , , 
2019-09-23 17:00:00,82.96,76.35,74.80, , , 
2019-09-23 17:15:00,81.49,85.13,76.65, , , 
2019-09-23 17:30:00,79.79,87.51,75.81, , , 
2019-09-23 17:45:00,79.49,86.59,75.19, , , 
2019-09-23 18:00:00,78.71,90.06,75.61, , , 
2019-09-23 18:15:00,77.94,88.59,74.35, , , 
2019-09-23 18:30:00,77.32,89.42,74.02, , , 
2019-09-23 18:45:00,77.40,90.86,74.57, , , 
2019-09-23 19:00:00,78.25,87.76,74.38, , , 
2019-09-23 19:15:00,79.18,85.16,74.39, , , 
2019-09-23 19:30:00,79.56,84.34,74.48, , , 
2019-09-23 19:45:00,79.87,84.00,74.66, , , 
2019-09-23 20:00:00,79.79,87.06,75.66, , , 
2019-09-23 20:15:00,79.18,88.32,75.48, , , 
2019-09-23 20:30:00,77.71,89.15,74.31, , , 
2019-09-23 20:45:00,76.63,91.21,73.93, , , 
2019-09-23 21:00:00,76.55,91.95,74.09, , , 
2019-09-23 21:15:00,76.01,93.61,74.09, , , 
2019-09-23 21:30:00,76.47,94.24,74.75, , , 
2019-09-23 21:45:00,76.63,94.26,74.91, , , 
2019-09-23 22:00:00,76.94,94.72,75.37, , , 
2019-09-23 22:15:00,76.78,94.15,75.03, , , 
2019-09-23 22:30:00,77.17,90.28,74.15, , , 
2019-09-23 22:45:00,77.79,88.26,74.09, , , 
2019-09-23 23:00:00,77.56,88.23,73.85, , , 
2019-09-23 23:15:00,77.09,87.29,73.07, , , 
2019-09-23 23:30:00,76.86,87.23,72.83, , , 
2019-09-23 23:45:00,77.25,89.09,73.84, , , 
2019-09-24 00:00:00,77.56,90.33,74.55, , , 
2019-09-24 00:15:00,77.79,87.79,73.93, , , 
2019-09-24 00:30:00,76.47,90.31,73.48, , , 
2019-09-24 00:45:00,76.32,92.91,74.17, , , 
2019-09-24 01:00:00,76.40,93.34,74.39, , , 
2019-09-24 01:15:00,76.24,92.47,73.95, , , 
2019-09-24 01:30:00,76.17,92.77,73.97, , , 
2019-09-24 01:45:00,75.93,93.29,73.91, , , 
2019-09-24 02:00:00,75.55,95.40,74.19, , , 
2019-09-24 02:15:00,75.08,95.32,73.71, , , 
2019-09-24 02:30:00,75.08,95.21,73.67, , , 
2019-09-24 02:45:00,75.01,94.88,73.50, , , 
2019-09-24 03:00:00,75.47,96.18,74.36, , , 
2019-09-24 03:15:00,75.62,94.42,73.97, , , 
2019-09-24 03:30:00,75.62,95.29,74.24, , , 
2019-09-24 03:45:00,75.55,95.40,74.19, , , 
2019-09-24 04:00:00,75.16,94.91,73.66, , , 
2019-09-24 04:15:00,74.78,96.07,73.64, , , 
2019-09-24 04:30:00,74.39,96.01,73.23, , , 
2019-09-24 04:45:00,74.70,95.15,73.27, , , 
2019-09-24 05:00:00,74.85,95.67,73.59, , , 
2019-09-24 05:15:00,74.85,96.15,73.74, , , 
2019-09-24 05:30:00,75.39,96.15,74.28, , , 
2019-09-24 05:45:00,74.93,94.34,73.25, , , 
2019-09-24 06:00:00,75.01,95.32,73.63, , , 
2019-09-24 06:15:00,75.24,96.15,74.12, , , 
2019-09-24 06:30:00,75.32,94.51,73.68, , , 
2019-09-24 06:45:00,74.93,94.88,73.42, , , 
2019-09-24 07:00:00,75.62,94.53,74.00, , , 
2019-09-24 07:15:00,76.32,94.10,74.55, , , 
2019-09-24 07:30:00,76.71,93.83,74.85, , , 
2019-09-24 07:45:00,77.48,92.09,75.05, , , 
2019-09-24 08:00:00,78.33,90.55,75.39, , , 
2019-09-24 08:15:00,79.72,89.28,76.34, , , 
2019-09-24 08:30:00,80.64,87.15,76.52, , , 
2019-09-24 08:45:00,81.34,86.81,77.09, , , 
2019-09-24 09:00:00,79.10,88.84,75.58, , , 
2019-09-24 09:15:00,77.40,89.53,74.14, , , 
2019-09-24 09:30:00,78.02,88.73,74.48, , , 
2019-09-24 09:45:00,78.87,86.48,74.54, , , 
2019-09-24 10:00:00,80.57,83.52,75.17, , , 
2019-09-24 10:15:00,82.19,83.27,76.66, , , 
2019-09-24 10:30:00,83.19,81.68,77.06, , , 
2019-09-24 10:45:00,83.58,79.87,76.76, , , 
2019-09-24 11:00:00,84.66,79.53,77.68, , , 
2019-09-24 11:15:00,84.43,77.45,76.65, , , 
2019-09-24 11:30:00,82.96,81.13,76.63, , , 
2019-09-24 11:45:00,80.80,81.33,74.60, , , 
2019-09-24 12:00:00,80.80,83.69,75.45, , , 
2019-09-24 12:15:00,82.19,79.70,75.34, , , 
2019-09-24 12:30:00,82.73,78.20,75.30, , , 
2019-09-24 12:45:00,86.20,74.98,77.39, , , 
2019-09-24 13:00:00,85.28,74.83,76.44, , , 
2019-09-24 13:15:00,85.51,75.85,77.07, , , 
2019-09-24 13:30:00,87.83,69.66,76.72, , , 
2019-09-24 13:45:00,87.13,73.92,77.85, , , 
2019-09-24 14:00:00,88.75,71.24,78.29, , , 
2019-09-24 14:15:00,91.15,65.27,77.91, , , 
2019-09-24 14:30:00,91.61,64.58,78.02, , , 
2019-09-24 14:45:00,90.30,65.18,77.06, , , 
2019-09-24 15:00:00,88.75,68.29,77.00, , , 
2019-09-24 15:15:00,89.06,67.30,76.85, , , 
2019-09-24 15:30:00,87.67,70.11,76.77, , , 
2019-09-24 15:45:00,85.74,73.86,76.49, , , 
2019-09-24 16:00:00,84.81,76.09,76.49, , , 
2019-09-24 16:15:00,84.12,78.00,76.57, , , 
2019-09-24 16:30:00,83.66,78.90,76.46, , , 
2019-09-24 16:45:00,83.19,80.76,76.72, , , 
2019-09-24 17:00:00,82.88,82.45,77.04, , , 
2019-09-24 17:15:00,76.40,89.86,73.25, , , 
2019-09-24 17:30:00,75.39,92.33,73.07, , , 
2019-09-24 17:45:00,75.01,93.04,72.91, , , 
2019-09-24 18:00:00,74.78,92.69,72.57, , , 
2019-09-24 18:15:00,75.08,93.18,73.03, , , 
2019-09-24 18:30:00,75.24,93.10,73.16, , , 
2019-09-24 18:45:00,75.32,93.64,73.41, , , 
2019-09-24 19:00:00,75.55,94.10,73.79, , , 
2019-09-24 19:15:00,75.86,94.05,74.08, , , 
2019-09-24 19:30:00,75.39,92.77,73.21, , , 
2019-09-24 19:45:00,75.24,91.35,72.60, , , 
2019-09-24 20:00:00,74.62,91.70,72.10, , , 
2019-09-24 20:15:00,74.31,92.63,72.09, , , 
2019-09-24 20:30:00,74.00,93.34,72.01, , , 
2019-09-24 20:45:00,74.00,94.21,72.29, , , 
2019-09-24 21:00:00,74.16,94.78,72.62, , , 
2019-09-24 21:15:00,74.23,94.24,72.52, , , 
2019-09-24 21:30:00,74.31,94.78,72.77, , , 
2019-09-24 21:45:00,74.47,94.37,72.80, , , 
2019-09-24 22:00:00,74.78,95.29,73.39, , , 
2019-09-24 22:15:00,75.32,95.75,74.07, , , 
2019-09-24 22:30:00,75.78,95.42,74.43, , , 
2019-09-24 22:45:00,76.17,94.61,74.56, , , 
2019-09-24 23:00:00,76.24,94.21,74.51, , , 
2019-09-24 23:15:00,76.40,94.97,74.90, , , 
2019-09-24 23:30:00,76.71,94.70,75.13, , , 
2019-09-24 23:45:00,76.71,94.15,74.95, , , 
2019-09-25 00:00:00,76.94,94.61,75.33, , , 
2019-09-25 00:15:00,76.71,92.85,74.54, , , 
2019-09-25 00:30:00,76.86,92.88,74.70, , , 
2019-09-25 00:45:00,76.71,89.45,73.42, , , 
2019-09-25 01:00:00,76.71,89.78,73.53, , , 
2019-09-25 01:15:00,76.40,88.87,72.92, , , 
2019-09-25 01:30:00,76.32,89.84,73.17, , , 
2019-09-25 01:45:00,76.86,87.70,72.99, , , 
2019-09-25 02:00:00,77.25,87.76,73.39, , , 
2019-09-25 02:15:00,77.17,89.06,73.75, , , 
2019-09-25 02:30:00,78.02,86.37,73.67, , , 
2019-09-25 02:45:00,78.25,86.98,74.11, , , 
2019-09-25 03:00:00,78.25,85.64,73.64, , , 
2019-09-25 03:15:00,78.10,84.26,73.01, , , 
2019-09-25 03:30:00,78.25,86.39,73.91, , , 
2019-09-25 03:45:00,78.56,88.26,74.85, , , 
2019-09-25 04:00:00,78.71,88.81,75.19, , , 
